delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_scs	gamma_scs	T_signs	gamma_signs	T_event_times	gamma_event_times	T_tangent_V	gamma_tangent_V	status
-0.65577889	-23.14070352	-49.40710709	0.7336613084	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2036.688587,12132.79527,22002.33599,31877.50996,41752.41952,51627.34137,61502.26264,71377.18394	9402.129249,19468.12011,29337.82597,39212.99567,49087.909,58962.83422,68837.75889,78712.68359	-0.99816237,-0.9974563103,0.9974734658,-0.9974726604,0.9974726978,-0.9974726961,0.9974726962,-0.9974726962	0.998074826,-0.9974567997,0.9974734397,-0.9974726589,0.9974726951,-0.9974726934,0.9974726935,-0.9974726935	ok
-0.65075377	-23.14070352	-49.73291533	0.7324120848	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2166.885953,12256.11036,22111.76145,31973.31462,41834.58645,51695.87151,61557.15596,71418.44043	9404.343234,19453.53368,29309.42836,39170.97333,49032.24902,58893.53741,68754.82519,78616.11301	-0.9981643476,-0.9974361384,0.9974541598,-0.9974532992,0.9974533397,-0.9974533377,0.9974533378,-0.9974533378	0.9980435171,-0.9974368683,0.9974541206,-0.9974532985,0.9974533372,-0.9974533354,0.9974533355,-0.9974533355	ok
-0.64572864	-23.14070352	-50.00822576	0.7314972297	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2292.456816,12381.86521,22223.76504,32071.83247,41919.60142,51767.38461,61615.16711,71462.94965	9406.648283,19439.16797,29281.40543,39129.45982,48977.23288,58825.0194,68672.80528,78520.59119	-0.9981911542,-0.9974158749,0.997434765,-0.9974338447,0.9974338883,-0.9974338862,0.9974338863,-0.9974338863	0.9980125727,-0.9974168938,0.9974347068,-0.9974338455,0.9974338867,-0.9974338847,0.9974338848,-0.9974338848	ok
-0.64070352	-23.14070352	-50.23799967	0.7309956769	full	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2334.462614,12409.81664,22238.08896,32072.80761,41907.20988,51741.6275,61576.04438,71410.46129	9409.04101,19425.02562,29253.76,39088.45912,48922.86574,58757.28655,68591.70667,78426.12683	-0.9981665346,0.9973954678,-0.9974152744,0.9974143026,-0.9974143498,0.9974143475,-0.9974143476,0.9974143476	0.9979819656,-0.9973968721,0.9974151969,-0.9974142985,0.9974143421,-0.99741434,0.9974143401,-0.9974143401	ok
-0.63567839	-23.14070352	-47.26591019	0.7401556337	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1407.454058,11594.86971,21411.53623,31232.94889,41054.12655,50875.31541,60696.50371,70517.69205	9411.518412,19411.1092,29226.49478,39047.97511,48869.15262,58690.34502,68511.53668,78332.72838	-0.998667575,-0.9973807615,0.9973953959,-0.9973946688,0.9973947033,-0.9973947016,0.9973947016,-0.9973947016	0.9979516706,-0.9973767987,0.9973955894,-0.9973946562,0.997394702,-0.9973946998,0.9973946999,-0.9973946999	ok
-0.63065327	-23.14070352	-47.85819417	0.7373622848	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1556.975355,11657.69878,21459.30234,31267.7281,41075.81031,50883.90962,60692.00807,70500.10657	9414.077825,19397.42116,29199.61242,39008.01155,48816.09839,58624.20078,68432.30239,78240.40405	-0.9983116674,-0.9973548624,0.9973759777,-0.9973749149,0.9973749678,-0.9973749652,0.9973749653,-0.9973749653	0.9979216641,-0.9973566693,0.9973758828,-0.9973749167,0.9973749648,-0.9973749624,0.9973749625,-0.9973749625	ok
-0.62562814	-23.14070352	-48.37958357	0.7345689360	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	1703.090534,11756.23562,21544.47096,31339.97129,41135.10161,50930.25051,60725.39847,70520.54647	9416.71689,19383.96389,29173.11546,38968.57208,48763.70778,58558.85965,68354.0107,78149.16179	-0.998161437,0.9973336489,-0.9973562271,0.9973550763,-0.9973551336,0.9973551307,-0.9973551308,0.9973551308	0.9978919237,-0.9973364795,0.997356075,-0.9973550783,0.9973551285,-0.997355126,0.9973551261,-0.9973551261	ok
-0.62060302	-23.14070352	-48.83814818	0.7317755871	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	1833.57301,11883.8907,21659.05679,31441.76487,41224.08401,51006.42299,60788.76096,70571.09899	9419.43352,19370.73968,29147.00637,38929.66023,48711.98536,58494.32725,68276.66828,78059.00935	-0.9981750473,0.9973128024,-0.9973363502,0.9973351383,-0.9973352001,0.9973351969,-0.9973351971,0.9973351971	0.9978624288,-0.997316225,0.9973361644,-0.9973351389,0.9973351911,-0.9973351885,0.9973351886,-0.9973351886	ok
-0.61557789	-23.14070352	-49.24112490	0.7296509753	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	1964.696329,12009.12899,21771.36917,31541.42643,41311.07609,51080.74672,60850.41626,70620.08586	9422.22587,19357.75075,29121.28753,38891.27942,48660.9356,58430.60906,68200.28164,77969.95426	-0.9981773765,0.9972918498,-0.9973163688,0.9973150913,-0.997315157,0.9973151537,-0.9973151538,0.9973151538	0.9978331595,-0.9972959011,0.9973161486,-0.9973150965,0.9973151506,-0.9973151478,0.997315148,-0.997315148	ok
-0.61055276	-23.14070352	-49.58948644	0.7280673831	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2095.094963,12134.04227,21883.50079,31641.04932,41398.1719,51155.31685,60912.46047,70669.60415	9425.092317,19344.99922,29095.96126,38853.433,48610.56281,58367.71041,68124.85709,77882.00381	-0.9981806881,0.9972707722,-0.9972962829,0.9972949415,-0.9972950118,0.9972950076,-0.9972950078,0.9972950078	0.9978040975,-0.9972755036,0.9972960255,-0.9972949486,0.9972950046,-0.9972950017,0.9972950018,-0.9972950018	ok
-0.60552764	-23.14070352	-49.88617408	0.7270248107	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2227.472605,12256.43942,21993.26337,31738.44689,41483.18621,51227.94885,60972.71027,70717.47176	9428.031438,19332.48716,29071.02979,38816.12418,48560.87121,58305.63648,68050.40078,77795.16514	-0.9981676192,0.9972495879,-0.9972760903,0.9972746839,-0.9972747578,0.9972747539,-0.9972747541,0.9972747541	0.9977752251,-0.9972550279,0.9972757926,-0.9972746928,0.9972747506,-0.9972747475,0.9972747477,-0.9972747477	ok
-0.60050251	-23.14070352	-50.13444067	0.7263166067	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2356.798977,12380.16646,22104.49768,31837.46116,41569.96138,51302.48626,61035.00984,70767.53351	9431.041991,19320.21656,29046.49531,38779.35613,48511.86488,58244.39229,67976.91871,77709.44518	-0.9981696366,0.9972282679,-0.9972557893,0.997254315,-0.9972543936,0.9972543894,-0.9972543897,0.9972543897	0.9977465256,-0.9972344693,0.9972554473,-0.9972543266,0.9972543859,-0.9972543828,0.997254383,-0.997254383	ok
-0.59547739	-23.14070352	-50.33931326	0.7256084028	full	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2388.855424,12413.86314,22125.84506,31846.73379,41567.14053,51287.57303,61008.00416,70728.43536	9434.122902,19308.18933,29022.35993,38743.13191,48463.54783,58183.98277,67904.4167,77624.85069	-0.998196948,-0.997206808,0.9972353753,-0.9972338324,0.9972339149,-0.9972339105,0.9972339107,-0.9972339107	0.9977179832,-0.9972138234,0.9972349871,-0.997233847,0.9972339079,-0.9972339047,0.9972339049,-0.9972339048	ok
-0.59045226	-23.14070352	-47.04058755	0.7359696194	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1347.591072,11525.9914,21229.25548,30938.02462,40646.49431,50354.98013,60063.46507,69771.95006	9437.273247,19296.40733,28998.62571,38707.45451,48415.92394,58124.41273,67832.90048,77541.38828	-0.9989626479,-0.9971964784,0.9972142314,-0.9972132667,0.9972133186,-0.9972133158,0.9972133159,-0.997213316	0.9976895828,-0.9971930855,0.9972144089,-0.9972132513,0.9972133136,-0.9972133103,0.9972133105,-0.9972133104	ok
-0.58542714	-23.14070352	-47.66413821	0.7331762705	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1486.343026,11573.874,21262.19884,30959.34462,40656.00611,50352.69391,60049.38027,69746.06671	9440.492246,19284.87234,28975.29466,38672.32686,48368.99703,58065.68685,67762.37561,77459.06442	-0.998484655,-0.9971654432,0.9971940939,-0.9971925241,0.9971926093,-0.9971926047,0.997192605,-0.9971926049	0.9976613099,-0.9971722508,0.9971937099,-0.9971925363,0.9971926,-0.9971925965,0.9971925967,-0.9971925967	ok
-0.58040201	-23.14070352	-48.21079658	0.7303829217	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1636.616107,11658.87967,21334.73244,31020.27657,40705.28465,50390.32138,60075.35723,69760.39244	9443.779246,19273.58613,28952.36876,38637.75182,48322.77083,58007.80974,67692.84756,77377.88544	-0.9982498465,-0.997141739,0.9971734294,-0.9971716788,0.9971717767,-0.9971717695,0.9971717717,-0.9971717697	0.9976331506,-0.9971513146,0.9971728867,-0.9971716988,0.9971717637,-0.9971717602,0.9971717604,-0.9971717603	ok
-0.57537688	-23.14070352	-48.69002397	0.7275895728	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	1775.542722,11774.78863,21438.87629,31112.93666,40786.44093,50459.97575,60133.50892,69807.04218	9447.133719,19262.55036,28929.84993,38603.73222,48277.24901,57950.78591,67624.32171,77297.85757	-0.9981869469,0.9971196884,-0.9971525358,0.9971507097,-0.9971508097,0.9971508047,-0.997150805,0.997150805	0.9976050916,-0.997130272,0.9971519362,-0.9971507354,0.9971508015,-0.9971507979,0.9971507981,-0.997150798	ok
-0.57035176	-23.14070352	-49.10994393	0.7251305924	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	1906.253466,11902.37328,21554.86156,31217.58707,40879.73802,50541.92079,60204.1018,69866.2829	9450.55525,19251.76669,28907.74009,38570.27081,48232.43517,57894.61982,67556.80335,77218.98693	-0.99819514,0.9970975472,-0.9971315138,0.9971296121,-0.9971297173,0.9971297115,-0.9971297118,0.9971297118	0.99757712,-0.9971091182,0.9971308549,-0.9971296426,0.9971297098,-0.997129706,0.9971297063,-0.9971297062	ok
-0.56532663	-23.14070352	-49.47502926	0.7232126318	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2035.544984,12030.1964,21671.23966,31322.78053,40973.72861,50624.70972,60275.68899,69926.66837	9454.04353,19241.23672,28886.0411,38537.37034,48188.33288,57839.31585,67490.29768,77141.27957	-0.9982088389,0.997075262,-0.9971103581,0.9971083823,-0.9971084924,0.9971084863,-0.9971084867,0.9971084866	0.9975492234,-0.9970878481,0.9971096392,-0.9971084167,0.9971084849,-0.9971084811,0.9971084813,-0.9971084813	ok
-0.56030151	-23.14070352	-49.78808817	0.7218356907	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2165.896228,12155.87353,21785.62607,31426.13392,41066.03087,50705.96206,60345.89133,69985.8207	9457.598351,19230.96203,28864.75484,38505.03352,48144.94566,57784.87834,67424.80987,77064.74147	-0.9982106761,0.9970528311,-0.9970890765,0.9970870243,-0.9970871394,0.9970871329,-0.9970871333,0.9970871332	0.9975213899,-0.9970664567,0.9970882852,-0.9970870539,0.997087123,-0.9970871191,0.9970871193,-0.9970871193	ok
-0.55527638	-23.14070352	-50.05229221	0.7207931183	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2292.308935,12283.09119,21901.70923,31531.33596,41160.33401,50789.36749,60418.39898,70047.43058	9461.219603,19220.94415,28843.88315,38473.26304,48102.27701,57731.31161,67360.34505,76989.37855	-0.9982317432,-0.9970302458,0.997067647,-0.9970655176,0.997065637,-0.9970656304,0.9970656308,-0.9970656307	0.9974936076,-0.9970449386,0.997066789,-0.9970655502,0.99706562,-0.9970656161,0.9970656163,-0.9970656163	ok
-0.55025126	-23.14070352	-50.27265966	0.7202915655	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2426.047463,12405.75322,22013.38838,31632.28697,41250.53872,50868.82709,60487.11338,70105.39979	9464.907267,19211.18462,28823.42788,38442.06158,48060.33043,57678.61996,67296.90831,76915.19673	-0.9982097609,0.9970074844,-0.9970460722,0.997043863,-0.9970439881,0.9970439811,-0.9970439815,0.9970439814	0.9974658653,-0.9970232888,0.9970451466,-0.9970439013,0.9970439719,-0.9970439679,0.9970439681,-0.9970439681	ok
-0.54522613	-23.14070352	-50.45204846	0.7190423419	full	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2430.992697,12446.90856,22043.85486,31652.17046,41259.83058,50867.52725,60475.22242,70082.91766	9468.661409,19201.68492,28803.39088,38411.43182,48019.1094,57626.80766,67234.50475,76842.2019	-0.9983615043,-0.9969850339,0.9970243207,-0.997022062,0.9970221903,-0.9970221851,0.9970221854,-0.9970221854	0.9974381517,-0.9970015016,0.9970233536,-0.997022103,0.9970221742,-0.9970221701,0.9970221704,-0.9970221704	ok
-0.54020101	-23.14070352	-47.47192449	0.7289678391	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1421.25367,11507.51555,21094.93964,30692.76742,40289.99354,49887.2541,59484.5127,69081.7714	9472.482183,19192.44657,28783.77403,38381.37647,47978.61741,57575.87903,67173.13947,76770.39997	-0.9986884087,-0.9969659543,0.9970022103,-0.9970001215,0.9970002412,-0.9970002343,0.9970002347,-0.9970002347	0.9974104562,-0.9969795717,0.9970014056,-0.9970001506,0.9970002224,-0.9970002183,0.9970002185,-0.9970002185	ok
-0.53517588	-23.14070352	-48.04502025	0.7261744902	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1571.377841,11579.31576,21155.08076,30742.7113,40329.65143,49916.63078,59503.60795,69090.5855	9476.369826,19183.47104,28764.57921,38351.89824,47938.858,57525.8384,67112.81761,76699.79689	-0.9983661729,-0.9969386669,0.9969804105,-0.9969779924,0.9969781304,-0.9969781234,0.9969781247,-0.9969781246	0.9973827679,-0.9969574933,0.9969792979,-0.9969780396,0.9969781119,-0.9969781077,0.9969781079,-0.9969781079	ok
-0.53015075	-23.14070352	-48.54559630	0.7233811413	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1716.992791,11683.96204,21249.24531,30826.77463,40403.58832,49980.44289,59557.2954,69134.14804	9480.324653,19174.75983,28745.80834,38322.99989,47899.83473,57476.69013,67053.54435,76630.39864	-0.9982306268,-0.9969147603,0.9969582398,-0.9969557123,0.9969558552,-0.9969558479,0.9969558484,-0.9969558484	0.9973550763,-0.9969352607,0.9969570258,-0.9969557649,0.9969558376,-0.9969558334,0.9969558337,-0.9969558337	ok
-0.52512563	-23.14070352	-48.98284947	0.7207155099	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	1850.582955,11809.49321,21364.58692,30932.16402,40499.00861,50065.89559,59632.78011,69199.66477	9484.347058,19166.31444,28727.46337,38294.68422,47861.5512,57428.43867,66995.32494,76562.21129	-0.9982173264,0.9968911227,-0.9969358753,0.9969332632,-0.9969334145,0.9969334057,-0.9969334062,0.9969334062	0.9973273712,-0.9969128679,0.996934584,-0.9969333215,0.9969333946,-0.9969333904,0.9969333906,-0.9969333906	ok
-0.52010050	-23.14070352	-49.36380554	0.7184631806	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	1978.577755,11940.46323,21485.5267,31043.30932,40600.34285,50157.41987,59714.49437,69271.56901	9488.437512,19158.13639,28709.54632,38266.95408,47824.01111,57381.08851,66938.16473,76495.24101	-0.9982430579,-0.9968672874,0.9969133369,-0.9969106398,0.9969107965,-0.9969107874,0.9969107879,-0.9969107879	0.9972996422,-0.9968903087,0.9969119675,-0.9969107041,0.9969107775,-0.9969107732,0.9969107735,-0.9969107735	ok
-0.51507538	-23.14070352	-49.69253163	0.7168795885	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2111.166612,12065.91924,21601.11379,31149.26031,40696.64146,50244.0672,59791.49034,69338.91363	9492.596565,19150.22722,28692.05923,38239.8124,47787.21821,57334.64427,66882.06915,76429.49409	-0.9982321437,0.9968432503,-0.99689062,0.9968878365,-0.9968879987,0.9968879893,-0.9968879898,0.9968879898	0.9972718792,-0.9968675769,0.9968891707,-0.9968879071,0.9968879808,-0.9968879765,0.9968879768,-0.9968879767	ok
-0.51005025	-23.14070352	-49.97100142	0.7156303649	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,-1,1,-1,1,-1,1,-1	1,-1,1,-1,1,-1,1,-1	2239.371243,12193.74595,21719.23432,31257.90439,40795.79291,50333.72707,59871.65855,69409.59019	9496.824841,19142.58851,28675.00423,38213.26219,47751.17638,57289.11067,66827.04378,76364.97697	-0.9982450104,-0.9968190088,0.9968677288,-0.9968648571,0.9968650248,-0.996865015,0.9968650156,-0.9968650156	0.997244072,-0.996844666,0.996866188,-0.9968649249,0.9968649988,-0.9968649944,0.9968649947,-0.9968649947	ok
-0.50502513	-23.14070352	-50.20443415	0.7149221610	continued:5	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2374.270347,12317.50355,21833.45178,31362.80511,40891.36139,50419.96438,59948.56463,69477.16504	9501.123039,19135.22186,28658.38353,38187.30654,47715.88958,57244.49256,66773.09436,76301.69624	-0.9982189458,0.9967945645,-0.9968446351,0.9968416765,-0.99684185,0.9968418398,-0.9968418404,0.9968418403	0.9972162107,-0.9968215693,0.9968430134,-0.9968417514,0.9968418254,-0.996841821,0.9968418213,-0.9968418213	ok
-0.50000000	-23.14070352	-50.39585247	0.7142139571	full	-1,-9,-9,-9,-9,-9,-9,-9	-9,-9,-9,-9,-9,-9,-9,-9	-1,1,-1,1,-1,1,-1,1	1,-1,1,-1,1,-1,1,-1	2407.894517,12352.67206,21859.23847,31379.43679,40898.82212,50418.25525,59937.68556,69457.11604	9505.491938,19128.12893,28642.19941,38161.94866,47681.36192,57200.79494,66720.2268,76239.65873	-0.9982377066,0.9967698801,-0.9968213479,0.9968182977,-0.996818477,0.9968184665,-0.9968184671,0.9968184671	0.9971882851,-0.99679828,0.9968196407,-0.9968183803,0.9968184545,-0.9968184501,0.9968184504,-0.9968184504	ok
-1.50000000	-23.01507538	-46.20551715	0.8377629363	continued:5	-1,0,0,0,0,0,0,-1	9,1,0,0,0,0,1,7	-1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1600.877909,9228.191374,16956.50457,24696.68889,32454.59169,40242.39641,48095.79211,56575.59984	10206.20107,18776.46993,26524.8734,34295.855,42109.36288,50051.957,59135.43029,71277.61468	-0.9982427107,-0.9988570603,-0.9988553617,-0.9988548599,-0.9988571866,-0.9988679882,-0.9989127166,-0.995353609	0.9989398342,0.9988568416,0.9988554417,0.9988609308,0.9988826289,0.9989989203,0.9992068272,0.9989109109	ok
-1.49497487	-23.01507538	-46.84894534	0.8349695874	continued:5	-1,0,0,0,0,0,-1,0	9,1,0,0,-1,0,0,6	-1,1,1,1,1,1,1,-1	1,1,1,1,1,-1,-1,-1	1745.454711,9235.768428,16971.03364,24723.74449,32505.99626,40352.51848,48985.89717,55562.03692	10203.28111,18878.02621,26661.21639,34510.14005,43021.67874,49547.31462,57642.48838,69525.18506	-0.9977325275,0.9988575836,0.9988557467,0.9988565202,0.9988650316,0.9989051119,0.9945045828,-0.9990999353	0.9989392189,0.9988515208,0.9988654193,0.9989070337,0.9951814851,-0.9988932878,-0.9991548933,-0.9988497803	ok
-1.48994975	-23.01507538	-47.46372187	0.8321762385	continued:5	-1,0,0,0,0,0,4,4	9,1,0,0,-9,0,0,0	-1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1878.829621,9366.028608,17110.23238,24880.32508,32703.08732,40748.97924,51820.94065,62951.5467	10200.35986,18945.03267,26784.39237,35380.30662,47030.62001,54714.78116,62462.05863,70237.68703	-0.9977102549,0.9988579515,0.9988564914,0.9988606453,0.9988863545,0.9991000387,0.9991013099,0.9991857163	0.9989386067,0.9988602065,0.9988979476,0.9995154212,0.9985208879,0.9988574958,0.9988565566,0.9988623407	ok
-1.48492462	-23.01507538	-48.04590355	0.8300516267	continued:5	-1,0,0,0,0,1,0,-6	9,1,0,2,0,0,6,0	-1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	2005.517414,9525.959195,17280.06841,25072.11978,32966.10174,41782.8201,49851.46213,61481.16076	10197.43655,18993.23314,26945.20338,36528.66441,44351.03634,52426.35029,64365.08403,72171.91886	-0.9977941763,-0.9988583394,-0.9988577572,-0.9988685154,-0.9989416214,-0.9988836273,-0.9991195591,-0.9972850868	0.9989379979,0.9988738109,0.9989981698,0.9988562681,0.9988849543,0.9991264012,0.9988538613,0.9988757999	ok
-1.47989950	-23.01507538	-48.58596829	0.8290090543	continued:5	-1,0,0,0,0,7,0,0	9,1,-1,0,0,1,6,-1	-1,-1,-1,-1,-1,-1,-1,-1	1,1,1,-1,-1,-1,-1,-1	2137.027962,9655.841175,17421.05071,25242.10172,33340.26192,45552.99161,53327.29424,61172.02717	10194.51042,19033.08851,27452.16425,34162.13669,42077.6443,51109.71091,63087.27644,71347.1887	-0.9977742237,-0.9988587736,-0.9988597756,-0.9988831178,-0.9991456471,-0.9988650883,-0.9988619118,-0.9988989349	0.9989373929,0.9988955872,0.9958007135,-0.9988693275,-0.9989591864,-0.9991188314,-0.9989012635,-0.997157284	ok
-1.47487437	-23.01507538	-49.07331656	0.8285075014	full	-1,0,0,0,1,0,0,1	9,1,1,-1,0,0,1,0	-1,1,1,1,1,1,1,1	1,1,1,1,-1,-1,-1,-1	2175.139142,9679.477779,17457.3061,25319.27817,33875.92281,41655.25597,49521.55556,58166.08481	10191.58067,19073.05352,27910.95262,36281.47857,43124.43171,50988.70884,59595.87403,67387.45501	-0.9977163451,0.9988592786,0.9988629887,0.9989103168,0.9988749831,0.9988633778,0.9989137168,0.9988529139	0.9989367921,0.9989302201,0.9988931401,0.9961563456,-0.998863159,-0.9989121225,-0.9988548419,-0.9988675863	ok
-1.46984925	-23.01507538	-45.63805796	0.8362608716	continued:5	-1,0,0,0,7,0,-1,-1	9,1,2,2,8,-2,0,1	-1,-1,-1,-1,-1,-1,-1,1	1,1,1,1,1,1,-1,-1	1560.208625,9320.126785,17133.73467,25212.74662,37504.55246,45334.24612,53986.28516,60773.31629	10188.64652,19123.30656,28882.91922,38859.49465,51101.6094,60527.58167,67173.34489,75941.40237	-0.9994046417,-0.9988599948,-0.9988772807,-0.9991189388,-0.9988548654,-0.9988863715,-0.9944627512,0.9975519561	0.9989361958,0.9989862751,0.998993376,0.9992616075,0.9989527542,0.9953783649,-0.9989164476,-0.9988657855	ok
-1.46482412	-23.01507538	-46.30858738	0.8334675227	continued:5	-1,0,0,0,7,7,0,0	9,1,6,6,-1,0,0,1	-1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,-1,-1,-1	1598.651244,9263.643355,17076.08569,25173.58429,37457.97876,49738.86785,57562.42077,66112.14006	10185.70715,19206.27606,31229.1445,43239.33298,51585.96375,58532.51348,66426.95521,75401.9903	-0.998253486,-0.9988606069,-0.9988760039,-0.9991340992,-0.9991035971,-0.9988544363,-0.9988818489,-0.999480332	0.9989356043,0.9990851539,0.9990756786,0.9988872481,0.9963689354,-0.9988644749,-0.9989332043,-0.9990300406	ok
