delta_x	delta_ca	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-1.377551	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.377551	-36.836735	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.377551	-36.326531	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.377551	-35.816327	1	77	54	1746	-1,0,0,0	12,1,-1,0	ok
-1.377551	-35.306122	1	77	120	8491	-1,0,0,0	12,0,1,-1	ok
-1.377551	-34.795918	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.377551	-34.285714	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.377551	-33.775510	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.377551	-33.265306	1	77	178	39318	-1,0,0,0	11,-10,0,0	ok
-1.377551	-32.755102	1	77	64	2123	-1,0,0,0	11,-2,-1,0	ok
-1.377551	-32.244898	1	77	9	681	-1,0,0,0	11,-1,0,0	ok
-1.377551	-31.734694	50	248864	150	18893	-1,0,0,-2	11,0,2,0	ok
-1.377551	-31.224490	11	1652	652	32491321237604757	-1,0,-1,-1	-11,0,0,10	ok
-1.377551	-30.714286	17	4370	353	124433179	-1,0,-2,0	-11,0,7,1	ok
-1.377551	-30.204082	232	1318619148670174	332	26364671	1,0,10,-8	10,10,3,-2	ok
-1.377551	-29.693878	270	7694806439824879	578	2688798995195758	1,-1,2,9	10,-10,0,-9	ok
-1.377551	-29.183673	298	14738679547614901	257	539221	1,-1,0,-10	10,9,1,1	ok
-1.377551	-28.673469	298	14738679547614901	328	15548656	1,-1,0,-10	10,5,-6,-1	ok
-1.377551	-28.163265	271	8414388933441308	267	713395	1,1,3,9	10,-2,-1,-2	ok
-1.377551	-27.653061	285	14084911503829220	564	2050023187422191	-1,1,9,9	-10,1,6,8	ok
-1.377551	-27.142857	269	7035174567671252	620	14091065309746134	-1,-2,1,9	-10,2,9,9	ok
-1.377551	-26.632653	224	580889982453170	622	14134177061995017	-1,-3,3,-8	9,9,9,9	ok
-1.377551	-26.122449	204	2315051687027	622	14134177061995017	-1,5,-9,-5	9,9,9,9	ok
-1.377551	-25.612245	289	14121846432950699	561	1121521717423792	-1,7,9,9	9,9,-9,-8	ok
-1.377551	-25.102041	246	2671080006838320	615	13001404085584435	-1,8,-9,8	9,9,8,9	ok
-1.377551	-24.591837	246	2671080006838320	592	5850373206045048	-1,8,-9,8	9,-9,8,-9	ok
-1.377551	-24.081633	246	2671080006838320	579	2810710672185573	-1,8,-9,8	9,8,9,8	ok
-1.377551	-23.571429	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.377551	-23.061224	258	6125569946746277	593	6125571717704269	-1,8,-9,-9	-9,8,-9,-9	ok
-1.377551	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.377551	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.377551	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.377551	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.377551	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.377551	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.357143	-45.000000							error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.357143	-44.489796							error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.357143	-43.979592	5	463	117	7715	1,-1,-1,0	-18,-2,-1,-1	ok
-1.357143	-43.469388	2	89	22	957	1,0,0,0	-17,0,0,0	ok
-1.357143	-42.959184	2	89	105	5963	1,0,0,0	16,1,-1,-1	ok
-1.357143	-42.448980	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.357143	-41.938776	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.357143	-41.428571	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.357143	-40.918367	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.357143	-40.408163	1	77	13	791	-1,0,0,0	-15,0,0,0	ok
-1.357143	-39.897959	1	77	77	2747	-1,0,0,0	14,0,1,0	ok
-1.357143	-39.387755							error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.357143	-38.877551							error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.357143	-38.367347	2	89	155	19873	1,0,0,0	-14,0,2,0	ok
-1.357143	-37.857143	2	89	75	2602	1,0,0,0	13,0,1,0	ok
-1.357143	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.357143	-36.836735	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.357143	-36.326531	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.357143	-35.816327	1	77	54	1746	-1,0,0,0	12,1,-1,0	ok
-1.357143	-35.306122	1	77	152	19282	-1,0,0,0	12,0,2,0	ok
-1.357143	-34.795918	1	77	43	1407	-1,0,0,0	12,0,0,-1	ok
-1.357143	-34.285714	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.357143	-33.775510	1	77	689	146389129389752117	-1,0,0,0	-12,0,-1,11	ok
-1.357143	-33.265306	1	77	178	39318	-1,0,0,0	11,-10,0,0	ok
-1.357143	-32.755102	1	77	34	1154	-1,0,0,0	11,-2,0,0	ok
-1.357143	-32.244898	23	9590	9	681	-1,0,0,1	11,-1,0,0	ok
-1.357143	-31.734694	329	32491316139266327	269	719378	-1,0,0,10	11,0,4,0	ok
-1.357143	-31.224490	39	72389	21	925	-1,0,1,1	-11,0,-1,0	ok
-1.357143	-30.714286	338	46862424138172652	659	59991069873568750	-1,0,5,10	-11,-1,-9,10	ok
-1.357143	-30.204082	213	139563469901776	327	13274108	1,-1,0,7	10,10,-6,0	ok
-1.357143	-29.693878	230	1121521717423808	629	14796029976447286	1,1,-1,8	10,-10,0,-10	ok
-1.357143	-29.183673	308	18820997904389876	600	6717323944580536	1,1,3,-10	10,9,-10,-9	ok
-1.357143	-28.673469	320	31193132519848949	374	484616258	1,1,-10,-10	10,7,-10,-1	ok
-1.357143	-28.163265	310	21212635378131944	526	269292495766	1,-2,-5,-10	10,2,-10,-4	ok
-1.357143	-27.653061	286	14091062287990149	640	30037222771744697	-1,2,9,9	-10,1,9,-10	ok
-1.357143	-27.142857	287	14100292241288955	587	5842422818699861	-1,-4,9,9	-10,6,8,-9	ok
-1.357143	-26.632653	288	14115685572605015	622	14134177061995017	-1,6,9,9	9,9,9,9	ok
-1.357143	-26.122449	278	12992716373000252	622	14134177061995017	-1,-8,8,9	9,9,9,9	ok
-1.357143	-25.612245	291	14128009309853010	598	6417185109182742	-1,8,9,9	9,9,9,-9	ok
-1.357143	-25.102041	264	6413773528256940	597	6128865921236743	-1,8,9,-9	9,9,-9,-9	ok
-1.357143	-24.591837	264	6413773528256940	613	12998508611202447	-1,8,9,-9	9,-9,8,9	ok
-1.357143	-24.081633	246	2671080006838320	574	2671964981744748	-1,8,-9,8	9,-9,-9,8	ok
-1.357143	-23.571429	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.357143	-23.061224	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.357143	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.357143	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.357143	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.357143	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.357143	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.357143	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-45.000000							error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.336735	-44.489796							error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.336735	-43.979592	5	463	322	9298794	1,-1,-1,0	17,-1,-1,2	ok
-1.336735	-43.469388	7	494	143	14502	1,0,0,-1	-17,0,0,1	ok
-1.336735	-42.959184	2	89	69	2314	1,0,0,0	16,-1,0,-1	ok
-1.336735	-42.448980	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.336735	-41.938776	2	89	42	1400	1,0,0,0	-16,0,-1,0	ok
-1.336735	-41.428571	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.336735	-40.918367	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.336735	-40.408163	1	77	13	791	-1,0,0,0	-15,0,0,0	ok
-1.336735	-39.897959	1	77	36	1247	-1,0,0,0	14,0,-1,0	ok
-1.336735	-39.387755							error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.336735	-38.877551							error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.336735	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.336735	-37.857143	2	89	75	2602	1,0,0,0	13,0,1,0	ok
-1.336735	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.336735	-36.836735	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.336735	-36.326531	1	77	30	1103	-1,0,0,0	-13,0,-1,0	ok
-1.336735	-35.816327	1	77	54	1746	-1,0,0,0	12,1,-1,0	ok
-1.336735	-35.306122	1	77	289	1836462	-1,0,0,0	12,0,3,1	ok
-1.336735	-34.795918	1	77	133	13017	-1,0,0,0	12,0,0,1	ok
-1.336735	-34.285714	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.336735	-33.775510	1	77	286	1610092	-1,0,0,0	-12,0,4,-1	ok
-1.336735	-33.265306	6	464	654	32606587363635434	-1,0,0,-1	11,10,0,10	ok
-1.336735	-32.755102	50	248864	107	6083	-1,0,0,-2	11,2,1,0	ok
-1.336735	-32.244898	329	32491316139266327	52	1689	-1,0,0,10	11,-1,0,-1	ok
-1.336735	-31.734694	9	1127	553	476726507291573	-1,0,1,0	11,0,9,7	ok
-1.336735	-31.224490	334	39101901150538877	110	6420	-1,0,-3,10	-11,0,-2,0	ok
-1.336735	-30.714286	98	259771820	656	37705696911716904	-1,0,-10,0	-11,1,2,10	ok
-1.336735	-30.204082	299	15293563070935889	358	178916966	-1,0,10,9	10,10,-9,0	ok
-1.336735	-29.693878	117	1132285076	517	51072878983	1,1,10,1	10,-10,-1,4	ok
-1.336735	-29.183673	215	161730175447504	410	1386195511	1,-2,1,7	10,9,10,1	ok
-1.336735	-28.673469	314	30048072897124126	397	1005963065	1,2,9,-10	10,-9,-10,1	ok
-1.336735	-28.163265	315	30058930130783201	633	16022575661727790	1,3,9,-10	10,-4,1,-10	ok
-1.336735	-27.653061	316	30080653424921188	641	30048077064591846	1,5,9,-10	-10,2,9,-10	ok
-1.336735	-27.142857	290	14124927619304777	621	14128012335567951	-1,-8,9,9	-10,8,9,9	ok
-1.336735	-26.632653	291	14128009309853010	622	14134177061995017	-1,8,9,9	9,9,9,9	ok
-1.336735	-26.122449	291	14128009309853010	622	14134177061995017	-1,8,9,9	9,9,9,9	ok
-1.336735	-25.612245	292	14131091504650400	598	6417185109182742	-1,-9,9,9	9,9,9,-9	ok
-1.336735	-25.102041	265	6415478185868765	597	6128865921236743	-1,-9,9,-9	9,9,-9,-9	ok
-1.336735	-24.591837	260	6127216826882384	617	13554438073343493	-1,-9,-9,-9	9,-9,-9,9	ok
-1.336735	-24.081633	258	6125569946746277	595	6127218708778185	-1,8,-9,-9	9,-9,-9,-9	ok
-1.336735	-23.571429	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.336735	-23.061224	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.336735	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.336735	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.316327	-45.000000							error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.316327	-44.489796	16	4184	102	5116	1,-2,-1,-1	-18,-1,-1,-1	ok
-1.316327	-43.979592	22	7501	101	5016	1,-1,1,-1	17,-1,-1,-1	ok
-1.316327	-43.469388	72	8775953	47	1507	1,0,-1,2	-17,0,-1,0	ok
-1.316327	-42.959184	2	89	231	219421	1,0,0,0	16,-1,-2,1	ok
-1.316327	-42.448980	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.316327	-41.938776	2	89	27	1050	1,0,0,0	-16,-1,0,0	ok
-1.316327	-41.428571	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.316327	-40.918367	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.316327	-40.408163	1	77	83	3541	-1,0,0,0	-15,-1,1,0	ok
-1.316327	-39.897959	1	77	36	1247	-1,0,0,0	14,0,-1,0	ok
-1.316327	-39.387755	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.316327	-38.877551							error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.316327	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.316327	-37.857143	2	89	75	2602	1,0,0,0	13,0,1,0	ok
-1.316327	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.316327	-36.836735	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.316327	-36.326531	1	77	14	795	-1,0,0,0	-13,-1,0,0	ok
-1.316327	-35.816327	1	77	92	3981	-1,0,0,0	12,1,1,0	ok
-1.316327	-35.306122	1	77	611	11900144136384886	-1,0,0,0	12,0,7,9	ok
-1.316327	-34.795918	1	77	238	265332	-1,0,0,0	12,0,0,-2	ok
-1.316327	-34.285714	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.316327	-33.775510	6	464	11	718	-1,0,0,-1	-12,-1,0,0	ok
-1.316327	-33.265306	68	5000702	292	1913924	-1,0,0,2	11,10,2,1	ok
-1.316327	-32.755102	354	69051438904821989	339	46171223	-1,0,0,-11	11,-3,2,2	ok
-1.316327	-32.244898	9	1127	653	32502834305989256	-1,0,1,0	11,1,0,10	ok
-1.316327	-31.734694	37	53627	539	3258122052449	-1,0,2,-1	11,0,10,-5	ok
-1.316327	-31.224490	283	14078762733585902	351	116243107	-1,0,9,9	-11,0,-9,0	ok
-1.316327	-30.714286	299	15293563070935889	81	3465	-1,0,10,9	-11,-3,-1,0	ok
-1.316327	-30.204082	305	17359781305027590	661	62284238565023483	-1,-1,2,-10	10,10,9,10	ok
-1.316327	-29.693878	64	3454505	602	7066285629640766	-1,1,-5,-1	10,10,1,9	ok
-1.316327	-29.183673	341	64334537178377401	401	1033010311	1,3,-10,10	10,-10,-10,1	ok
-1.316327	-28.673469	312	25818830303288503	616	13001404408092160	1,5,7,-10	10,9,8,9	ok
-1.316327	-28.163265	249	2954789756045153	546	26687082853183	1,7,-10,8	10,6,-10,-6	ok
-1.316327	-27.653061	317	30113260441150501	624	14700540375538442	1,8,9,-10	-10,4,-10,9	ok
-1.316327	-27.142857	292	14131091504650400	623	14134177230126971	-1,-9,9,9	-10,9,9,9	ok
-1.316327	-26.632653	280	12998505870192215	622	14134177061995017	-1,-9,8,9	9,9,9,9	ok
-1.316327	-26.122449	282	13554435274332185	622	14134177061995017	-1,-9,-9,9	9,9,9,9	ok
-1.316327	-25.612245	260	6127216826882384	622	14134177061995017	-1,-9,-9,-9	9,9,9,9	ok
-1.316327	-25.102041	260	6127216826882384	597	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.316327	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.316327	-24.081633	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.316327	-23.571429	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.316327	-23.061224	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.316327	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.316327	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.316327	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.316327	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.316327	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.316327	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.295918	-45.000000							error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.295918	-44.489796	31	27026	182	41581	1,1,-2,-1	-18,-1,-1,1	ok
-1.295918	-43.979592	22	7501	61	1919	1,-1,1,-1	17,-1,-1,0	ok
-1.295918	-43.469388	12	1709	57	1858	1,0,-1,-1	-17,-1,-1,0	ok
-1.295918	-42.959184	2	89	44	1453	1,0,0,0	16,0,-1,0	ok
-1.295918	-42.448980	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.295918	-41.938776	2	89	48	1566	1,0,0,0	15,-2,0,0	ok
-1.295918	-41.428571	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.295918	-40.918367	2	89	13	791	1,0,0,0	-15,0,0,0	ok
-1.295918	-40.408163	1	77	96	4436	-1,0,0,0	-15,1,1,0	ok
-1.295918	-39.897959	1	77	320	8885192	-1,0,0,0	14,0,-1,2	ok
-1.295918	-39.387755	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.295918	-38.877551							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.295918	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.295918	-37.857143	2	89	75	2602	1,0,0,0	13,0,1,0	ok
-1.295918	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.295918	-36.836735	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.295918	-36.326531	1	77	282	1303280	-1,0,0,0	-13,4,4,0	ok
-1.295918	-35.816327	1	77	210	105087	-1,0,0,0	12,1,1,1	ok
-1.295918	-35.306122	1	77	382	541912557	-1,0,0,0	12,0,-11,0	ok
-1.295918	-34.795918	1	77	480	5922691842	-1,0,0,0	12,0,0,-4	ok
-1.295918	-34.285714	6	464	132	12857	-1,0,0,-1	-12,0,0,1	ok
-1.295918	-33.775510	68	5000702	674	90358865586886798	-1,0,0,2	-12,2,4,-11	ok
-1.295918	-33.265306	376	141902631386436965	391	730747313	-1,0,0,11	11,10,-11,0	ok
-1.295918	-32.755102	9	1127	186	50381	-1,0,1,0	11,3,2,0	ok
-1.295918	-32.244898	54	409964	543	4778261053181	-1,0,2,1	11,1,1,-6	ok
-1.295918	-31.734694	95	175284725	676	132924954853570754	-1,0,9,0	11,0,10,-11	ok
-1.295918	-31.224490	325	32376351070599002	663	66523676767191007	-1,0,10,-10	-11,0,10,10	ok
-1.295918	-30.714286	343	66523669472059877	657	50469514666043007	-1,0,10,10	-11,9,6,10	ok
-1.295918	-30.204082	34	32384	378	532733741	-1,-1,-1,1	10,10,-10,-1	ok
-1.295918	-29.693878	161	8556478335	606	7732000503177596	-1,1,10,2	10,10,2,9	ok
-1.295918	-29.183673	111	853898474	638	27924675416116108	-1,-3,-10,1	10,-10,8,-10	ok
-1.295918	-28.673469	189	82555488289	600	6717323944580536	1,8,-10,3	10,9,-10,-9	ok
-1.295918	-28.163265	311	22125833614222001	642	30113264613136311	1,-9,5,-10	-10,8,9,-10	ok
-1.295918	-27.653061	294	14134174371883889	621	14128012335567951	1,9,9,9	-10,8,9,9	ok
-1.295918	-27.142857	294	14134174371883889	623	14134177230126971	1,9,9,9	-10,9,9,9	ok
-1.295918	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.295918	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.295918	-25.612245	260	6127216826882384	622	14134177061995017	-1,-9,-9,-9	9,9,9,9	ok
-1.295918	-25.102041	260	6127216826882384	597	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.295918	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.295918	-24.081633	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.295918	-23.571429	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.295918	-23.061224	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.295918	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.295918	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.295918	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.295918	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.295918	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.295918	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-45.000000							error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.275510	-44.489796	43	95264	60	1918	1,1,1,1	-18,1,1	ok
-1.275510	-43.979592	5	463	61	1919	1,-1,-1,0	17,-1,-1,0	ok
-1.275510	-43.469388	12	1709	70	2382	1,0,-1,-1	-17,-1,0,-1	ok
-1.275510	-42.959184	7	494	175	34948	1,0,0,-1	16,0,-1,1	ok
-1.275510	-42.448980	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.275510	-41.938776	2	89	35	1245	1,0,0,0	15,1,0,0	ok
-1.275510	-41.428571	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.275510	-40.918367	1	77	13	791	-1,0,0,0	-15,0,0,0	ok
-1.275510	-40.408163	1	77	167	28175	-1,0,0,0	14,1,2,0	ok
-1.275510	-39.897959	1	77	240	268250	-1,0,0,0	14,0,0,-2	ok
-1.275510	-39.387755	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.275510	-38.877551							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.275510	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.275510	-37.857143	2	89	75	2602	1,0,0,0	13,0,1,0	ok
-1.275510	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.275510	-36.836735	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.275510	-36.326531	1	77	199	72366	-1,0,0,0	12,-12,0,0	ok
-1.275510	-35.816327	1	77	166	27237	-1,0,0,0	12,1,2,0	ok
-1.275510	-35.306122	1	77	431	2043426532	-1,0,0,0	12,0,11,1	ok
-1.275510	-34.795918	6	464	670	69051447452127207	-1,0,0,-1	12,0,0,-11	ok
-1.275510	-34.285714	86	71251952	319	8864132	-1,0,0,-3	-12,0,-1,2	ok
-1.275510	-33.775510	376	141902631386436965	189	53933	-1,0,0,11	-12,-11,0,0	ok
-1.275510	-33.265306	9	1127	399	1019374106	-1,0,1,0	11,-11,11,0	ok
-1.275510	-32.755102	54	409964	634	16025963277189399	-1,0,2,1	11,4,1,-10	ok
-1.275510	-32.244898	207	8057557155065	340	50325506	-1,0,9,5	11,1,-8,0	ok
-1.275510	-31.734694	343	66523669472059877	464	3727513632	-1,0,10,10	-11,0,-11,-2	ok
-1.275510	-31.224490	343	66523669472059877	372	391650057	-1,0,10,10	-11,-1,-10,-1	ok
-1.275510	-30.714286	231	1186497012149190	333	26371932	-1,-1,1,8	-11,10,3,-2	ok
-1.275510	-30.204082	150	5148638549	403	1046737115	-1,1,9,2	10,10,-10,1	ok
-1.275510	-29.693878	332	35025773406619127	610	10070519659018865	-1,-2,1,10	10,10,5,9	ok
-1.275510	-29.183673	339	62171786444484719	609	10068129031257166	-1,4,9,10	10,-10,5,9	ok
-1.275510	-28.673469	297	14732314666963759	535	934391662075	1,9,-10,9	10,9,-10,4	ok
-1.275510	-28.163265	322	31282545094055729	614	12998508772438352	1,9,-10,-10	-10,-9,8,9	ok
-1.275510	-27.653061	319	30124135335359294	596	6127218819477947	1,9,9,-10	-10,-9,-9,-9	ok
-1.275510	-27.142857	294	14134174371883889	623	14134177230126971	1,9,9,9	-10,9,9,9	ok
-1.275510	-26.632653	294	14134174371883889	622	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.275510	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.275510	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.275510	-25.102041	260	6127216826882384	597	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.275510	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.275510	-24.081633	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.275510	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.275510	-23.061224	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.275510	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.275510	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-45.000000							error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.255102	-44.489796	43	95264	117	7715	1,1,1,1	-18,-2,-1,-1	ok
-1.255102	-43.979592	5	463	91	3972	1,-1,-1,0	-17,0,-1,-1	ok
-1.255102	-43.469388	4	298	173	34420	1,0,-1,0	-17,-2,2,0	ok
-1.255102	-42.959184	7	494	142	14333	1,0,0,-1	16,0,0,1	ok
-1.255102	-42.448980	2	89	88	3797	1,0,0,0	-16,0,-1,-1	ok
-1.255102	-41.938776	2	89	66	2181	1,0,0,0	15,-1,0,-1	ok
-1.255102	-41.428571	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.255102	-40.918367	1	77	13	791	-1,0,0,0	-15,0,0,0	ok
-1.255102	-40.408163	1	77	32	1148	-1,0,0,0	14,1,0,0	ok
-1.255102	-39.897959	1	77	137	13667	-1,0,0,0	14,0,0,1	ok
-1.255102	-39.387755	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.255102	-38.877551							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.255102	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.255102	-37.857143	2	89	75	2602	1,0,0,0	13,0,1,0	ok
-1.255102	-37.346939	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.255102	-36.836735	2	89	513	37999593335	1,0,0,0	-13,0,0,4	ok
